2022-12-21 17:54:11,110 [Worker-55: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource
2022-12-21 17:54:11,112 [Worker-55: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\anonh\eclipse-workspace\learn-spring-framework2\src\test\resources
2022-12-21 17:59:17,398 [Worker-54: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2022-12-21 17:59:17,428 [Worker-54: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource
2022-12-21 17:59:17,428 [Worker-54: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\anonh\eclipse-workspace\learn-spring-framework2\src\test\resources
2022-12-21 18:06:19,446 [Worker-60: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.anon:learn-spring-framework:0.0.1-SNAPSHOT @ C:\Users\anonh\eclipse-workspace\App03-Gaming-spring-beans\pom.xml.
2022-12-21 18:06:19,863 [Worker-60: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2022-12-21 18:06:19,875 [Worker-60: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource
2022-12-21 18:06:19,878 [Worker-60: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\anonh\eclipse-workspace\App03-Gaming-spring-beans\src\test\resources
2022-12-21 18:06:20,081 [Worker-62: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2022-12-21 18:06:20,082 [Worker-62: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource
2022-12-21 18:06:20,084 [Worker-62: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\anonh\eclipse-workspace\App03-Gaming-spring-beans\src\test\resources
2022-12-21 18:08:15,439 [Worker-61: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2022-12-21 18:08:15,445 [Worker-61: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource
2022-12-21 18:08:15,448 [Worker-61: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\anonh\eclipse-workspace\App03-Gaming-spring-beans\src\test\resources
2022-12-21 18:23:43,361 [Worker-66: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2022-12-21 18:23:43,367 [Worker-66: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource
